0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.28769478,2.2009654,0.74404866,1.6152354,-0.06184766,-0.05972503,-0.6276117,-0.7008624,-0.015624618,-0.4505033,0.25810775,-0.53270656,0.13475847,0.7652168,0.69603235,-0.43623686,1.0344067,0.10799616,0.050882146,0.013246976,1.0699683,-0.12099257,-0.010629252,-0.09509751,-0.028731368,0.86920536,-0.5574001,0.36039096,-0.4583053,-0.70752895
-0.29456598,2.3279073,0.7624229,1.7201593,-0.09751033,-0.09550056,-0.64622396,-0.75644636,-0.009539576,-0.46468782,0.27342394,-0.5437741,0.1455088,0.78584635,0.75123984,-0.45058498,1.0961088,0.11216822,0.05586119,0.012555588,1.1605068,-0.12474626,0.038952745,-0.09913836,-0.036913265,0.9321327,-0.5736972,0.3683225,-0.47499794,-0.76324034
-0.29484895,2.343824,0.7725095,1.7322403,-0.08782933,-0.085281566,-0.6572182,-0.7608205,-0.013005206,-0.46562237,0.26754704,-0.54622984,0.14247014,0.7964484,0.7564688,-0.45260355,1.1085861,0.11143936,0.0531587,0.014979236,1.1641101,-0.123639874,0.023887284,-0.097118825,-0.041638557,0.9360138,-0.5764491,0.37034354,-0.4826057,-0.7672363
-0.20455566,0.9646448,0.401537,0.60576487,0.37824845,0.39275986,-0.41772735,-0.20408028,-0.092511386,-0.26663375,0.12042758,-0.37835053,0.025774088,0.38304597,0.20800203,-0.3337211,0.48065457,0.019121245,0.008445337,-0.08834478,0.20048319,-0.1102262,-0.6340617,-0.09171827,0.113830306,0.30606773,-0.43073034,0.27097595,-0.33946437,-0.20404723
-0.33112627,3.1787949,0.9503143,2.4020338,-0.3233974,-0.32481432,-0.78658366,-1.0899754,0.0363985,-0.5467881,0.34423393,-0.619424,0.19755706,0.9956928,1.0820627,-0.5252533,1.4795884,0.1540846,0.073282346,0.05267436,1.7258036,-0.1303865,0.36777732,-0.10006277,-0.12419603,1.3040643,-0.66557205,0.4141886,-0.5785427,-1.0984
-0.2463295,1.606161,0.60702264,1.1337433,0.035686407,0.03806776,-0.47309655,-0.45094752,-0.0056650285,-0.38759136,0.25640875,-0.45568684,0.13069552,0.6155633,0.44157556,-0.3528232,0.72064143,0.113159135,0.064890504,0.0107381735,0.6883976,-0.10180001,-0.15736265,-0.08221035,0.03834223,0.59348905,-0.46076393,0.2956785,-0.33346045,-0.45924848
-0.34809446,3.2162232,0.94669205,2.4454343,-0.24409173,-0.23928809,-0.8518975,-1.1397597,-0.0019467566,-0.5609795,0.302511,-0.6454419,0.17707233,0.9880791,1.1400118,-0.5587863,1.5749525,0.12550128,0.056002676,0.030617233,1.7367612,-0.1431296,0.24154234,-0.1112168,-0.11845354,1.3538026,-0.7023892,0.4512849,-0.6428318,-1.1440216
-0.12333384,0.24053195,0.14115511,-0.019125104,1.197394,1.2360342,-0.73169506,0.14727706,-0.49108163,0.017979592,-0.41087052,-0.27714175,-0.41347763,0.07760151,-0.09609263,-0.5530263,0.2175087,-0.3811643,-0.3374495,-0.39402738,-0.4792433,-0.16704339,-1.7114496,-0.120424524,0.07616262,-0.07035807,-0.6187192,0.27262557,-0.72453594,0.16714025
-0.38617995,4.037678,1.0998954,3.1100314,-0.31171176,-0.30548528,-1.0894183,-1.4700185,-0.04318183,-0.6165111,0.27248722,-0.7275594,0.14373288,1.1564102,1.4859834,-0.69951653,2.0177984,0.08888431,0.0084149055,-0.0075126104,2.2435503,-0.17651293,0.36286306,-0.13435425,-0.22480321,1.7366987,-0.8566124,0.52154744,-0.8528449,-1.4702741
-0.29093683,2.2754936,0.7572772,1.6757019,-0.0630309,-0.05964084,-0.64947265,-0.73184764,-0.019663682,-0.45742214,0.25952512,-0.5393109,0.13676687,0.7793175,0.72820634,-0.44818604,1.0799148,0.106235705,0.050454363,0.008891217,1.114267,-0.12298208,-0.012806624,-0.09665176,-0.03545752,0.9036763,-0.570524,0.3665379,-0.477417,-0.7379124
