0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.62155795,0.6954426,1.0617967,0.77164406,0.23575516,-0.785251,-0.025294177,-0.72770405,0.134832,-0.0144611,-0.08796045,0.046084635,1.9020883,0.16301715,0.75841844,0.63189197,0.41695794,-0.15856071,0.87230945,-0.08434945,0.13491175,0.20115742,-0.3425222,-0.36393958,-0.019895209,-0.6141142,-0.15992448,0.5208925,-0.50522524,-0.8939494
-3.094293,-0.46449673,0.41783118,-0.39222762,-0.5134315,0.44381177,-0.033078574,0.35394323,0.37319624,0.11609444,-0.43372428,0.46357632,4.7219105,-0.5284114,-1.4650457,0.6957892,-0.44004965,-0.112939335,-0.6120249,-2.7248363,0.3955731,0.46799174,0.93179816,1.3914828,0.44246206,-0.47166184,2.4007287,-1.373304,0.38971862,0.5003413
-3.8545756,-0.9161029,1.6483816,-1.0321094,-1.171307,0.9583449,-0.19646762,0.81460834,0.9955591,0.32832736,-1.1928734,1.2915546,6.1076117,-1.0932789,-2.323503,2.0013635,-0.046145394,-0.20361805,-1.1735089,-3.73767,1.3273033,1.3076273,0.9322185,1.8885239,1.1931089,-1.6120049,3.3793397,-2.077297,1.2591218,1.163706
0.06876528,0.1982046,0.7804392,0.2571663,0.1039179,-0.073054045,0.051171184,-0.08987543,0.05001775,0.07380173,-0.22909345,0.13942373,0.44109663,-0.07183218,0.15190831,0.32510486,0.4525853,-0.1547718,0.23590927,0.13830298,0.22063991,0.22374271,-0.31836754,-0.21052317,0.20307231,-0.40755495,-0.12807918,0.15216273,-0.2848721,-0.24929552
1.915163,0.549593,2.5577977,0.16216318,-0.13764593,-0.24009228,-0.38349283,-0.06426686,0.61223435,0.30771905,-0.8530938,0.77251446,-1.3902365,-0.057273764,1.257638,1.6713281,1.7322968,-0.13083065,0.6381818,1.6469809,1.1064206,0.9659308,-1.5582838,-1.3730111,0.76143414,-1.7426218,-1.5037562,1.2037379,-0.026630513,-0.31753737
-1.3185494,0.73361313,0.9170226,0.85229814,0.21870229,-0.9103496,-0.02614475,-0.852153,0.14627434,-0.054342262,-0.025567126,0.0036943182,2.9692054,0.20118594,0.74161965,0.59742427,0.2133443,-0.1331943,0.91829836,-0.55879843,0.0560958,0.15989013,-0.13710421,-0.18394767,-0.093743935,-0.54912627,0.17193514,0.44209498,-0.605889,-0.98980373
-3.63516,-0.70185465,0.94716275,-0.74872303,-0.85557073,0.71417785,-0.13109082,0.6021875,0.6877031,0.2231984,-0.79043365,0.86443204,5.539293,-0.83301723,-1.9823598,1.3544668,-0.33733588,-0.17989793,-0.9144298,-3.358735,0.8344085,0.8687289,1.0375593,1.7351289,0.79621506,-1.0089355,3.0100088,-1.80897,0.8647042,0.8689077
-1.3639202,-0.33081686,1.2586082,-0.44816634,-0.5071665,0.49043155,-0.109870516,0.4300433,0.51597255,0.22806337,-0.7620831,0.7694424,2.2930403,-0.62866664,-1.0463778,1.2667496,0.282625,-0.21946965,-0.45871294,-1.3997816,0.8369994,0.8199343,0.21016824,0.72441614,0.7521656,-1.0840751,1.3478822,-0.90566784,0.6747292,0.5259385
-3.3377182,0.21597256,-0.42320734,0.7182412,0.072153986,-0.580461,0.25253886,-0.672597,-0.078417845,-0.21871461,0.27757332,-0.26251143,5.3218775,0.054803193,-0.29465052,-0.22215486,-0.8574022,-0.038477138,0.30053908,-2.2872915,-0.42344254,-0.21749543,0.95720893,0.9135855,-0.31768575,0.3222449,1.6932052,-0.52769774,-0.41623127,-0.71549
0.19293743,0.4678926,1.0664761,0.509379,0.17410839,-0.42562467,0.01450601,-0.39719054,0.113498434,0.042885397,-0.19013701,0.13023572,0.49237514,0.018059652,0.54214275,0.60955536,0.5813011,-0.18480177,0.5974502,0.368593,0.24036291,0.25913528,-0.49558878,-0.4573605,0.12368302,-0.61442816,-0.40515167,0.44916195,-0.22686519,-0.5776936
1.5156565,0.8040829,2.8636305,0.57485056,0.09236163,-0.6147077,-0.15285788,-0.51421136,0.49487358,0.17817046,-0.733506,0.65597373,-0.65201104,-0.08192315,1.1020087,1.8412336,1.7250886,-0.29855487,1.0133502,1.3426256,1.039406,0.89964175,-1.4812331,-1.2049116,0.60272104,-1.8763894,-1.2532777,1.0043252,-0.02973333,-0.7666849
-1.3274093,0.2797712,-0.07257396,0.63530976,0.21059693,-0.41901535,0.23674348,-0.4845547,-0.13315079,-0.1140091,0.13838787,-0.19832133,2.2213292,0.05235909,-0.09943231,-0.23171917,-0.27596486,-0.12370254,0.393852,-0.8637658,-0.26426935,-0.1415145,0.35749426,0.3542701,-0.1652143,0.1917871,0.65349627,-0.21153015,-0.49591357,-0.6297029
2.107564,0.5112525,2.7883487,0.10569486,-0.18593444,-0.16945627,-0.38321126,-0.0005832687,0.66175926,0.33267587,-0.9522518,0.8683909,-1.6067921,-0.119306654,1.2167145,1.8295187,1.8797473,-0.13715722,0.5956516,1.7283982,1.2364267,1.0660965,-1.6695824,-1.42313,0.86457604,-1.9054276,-1.5440785,1.1974994,0.094746344,-0.25900742
-1.0210708,-0.52791506,3.108027,-0.7846003,-1.0875645,0.7505384,-0.13188143,0.63057333,1.2084382,0.33080947,-1.6270771,1.6937046,2.3770275,-1.2491584,-1.3236916,2.9711585,1.1827558,-0.3588243,-0.65397245,-1.40872,1.9377271,1.8157834,-0.3496374,0.6274678,1.5758101,-2.6180742,1.4337548,-1.0843468,1.6389765,0.8163917
-2.8415804,0.17398153,-0.5930544,0.7237817,0.12099147,-0.47946596,0.31615925,-0.5951739,-0.14628167,-0.20574728,0.26828587,-0.29002786,4.3202324,0.027438208,-0.44991225,-0.46082786,-0.8269659,-0.04547274,0.27970785,-2.0256367,-0.4604075,-0.26430228,0.92771316,0.91748905,-0.28474897,0.48490193,1.5803589,-0.6162406,-0.49110067,-0.68745375
1.1035926,0.33970016,2.0592504,0.02597011,-0.21921593,-0.0904786,-0.34848052,0.044427115,0.57742465,0.28048617,-0.77313,0.71973675,-0.45141613,-0.11183807,0.85044575,1.4406984,1.3144543,-0.09531309,0.3742162,0.97316897,0.95923793,0.87279284,-1.1306708,-0.9417145,0.7000473,-1.4639295,-0.9076967,0.8179853,0.03149811,-0.12536685
