0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.69586605,0.14704753,0.16567408,0.033667497,-0.7622279,-0.20568787,-0.5893183,-0.11887582,0.38453332,0.73724276,-0.002004127,-0.34150654,-0.24626103,-0.5255909,-0.35839367,-0.6066482,-0.17921412,0.04207755,-0.6427398,-0.19608657,0.34543562,0.065666206,0.33130342,0.15502605,0.342774,0.08885814,0.58178884,0.9144549,0.7599905,-0.11308944
0.6940052,0.13827369,0.15730417,0.080614105,-0.7421118,-0.19352897,-0.5106844,-0.11284669,0.38235846,0.69656175,-0.020998783,-0.3146427,-0.2172201,-0.44178382,-0.3129153,-0.52780336,-0.13562587,-0.0036641564,-0.6343316,-0.17133884,0.3371913,0.060049243,0.30993325,0.11251409,0.334116,0.13528739,0.5759854,0.87932044,0.65822613,-0.13562289
0.7115087,0.14205167,0.16131978,0.04713908,-0.7756868,-0.20280042,-0.47550067,-0.11346309,0.3969831,0.7355388,0.01404528,-0.34815422,-0.253144,-0.4052194,-0.27863848,-0.49268922,-0.17340776,0.034408946,-0.6570326,-0.19047762,0.34923753,0.059249796,0.33310837,0.15028039,0.3461896,0.10334787,0.59082437,0.9176294,0.6226449,-0.12475148
0.6945232,0.20665035,0.2239464,0.047403373,-0.66734153,-0.25030646,-1.893792,-0.18372566,0.38426617,0.7356237,-0.1675643,-0.26952788,-0.15239343,-1.9087029,-1.1939658,-1.9139532,-0.13651097,-0.022746291,-0.6199987,-0.23861359,0.36822286,0.13219388,0.33023953,0.103090905,0.3667136,0.101217926,0.6015613,0.8997785,2.3917089,-0.041729797
0.70720714,0.1508311,0.16975269,0.03451486,-0.7642883,-0.21073595,-0.633005,-0.122158766,0.39700803,0.7404416,0.002500658,-0.34699947,-0.25069308,-0.57168174,-0.37850964,-0.650675,-0.18083227,0.040275022,-0.65245616,-0.20216353,0.3530994,0.06820438,0.33803466,0.15656185,0.35026616,0.09026052,0.5913753,0.9181716,0.820571,-0.10896148
0.7224246,0.11911351,0.13849223,0.019453282,-0.8230156,-0.1870875,-0.0047745407,-0.08735734,0.39917368,0.74783725,0.09737136,-0.38836804,-0.30369267,0.0913026,0.02746892,-0.020632386,-0.20919156,0.0809118,-0.6768861,-0.18144496,0.34115377,0.0330398,0.33885288,0.1898206,0.33779615,0.07584897,0.58482575,0.92540723,0.038813382,-0.14327037
0.75879437,0.13811365,0.15865651,0.015522344,-0.8355794,-0.2097294,-0.20675033,-0.10483362,0.4338006,0.7807812,0.09206703,-0.41280717,-0.32017922,-0.11857745,-0.08255938,-0.22426152,-0.22155988,0.07987209,-0.70894563,-0.21070345,0.369379,0.047358416,0.3704644,0.20073432,0.3657757,0.07469313,0.62091166,0.967501,0.30492467,-0.12616007
0.84935117,0.21700068,0.23512745,-0.15248865,-0.8313524,-0.2987453,-1.6377919,-0.17660625,0.50162315,0.8969892,0.12112422,-0.49852708,-0.39909473,-1.6416415,-0.90996635,-1.6615133,-0.3617282,0.20270397,-0.77971613,-0.3625691,0.44084045,0.119543746,0.4770528,0.33686894,0.43852672,-0.095094904,0.7063633,1.0460541,2.172443,0.035436757
0.6686755,0.14139855,0.1576755,-0.014453514,-0.7217879,-0.19983724,-0.84979427,-0.11341415,0.35682917,0.72331417,0.012862605,-0.3530734,-0.26191512,-0.80880713,-0.51397586,-0.866601,-0.2114302,0.07499911,-0.62264216,-0.21156773,0.3227645,0.06389573,0.3299378,0.1879576,0.32071063,0.03758494,0.5458938,0.862504,1.0955553,-0.08097334
0.783629,0.06978641,0.09060542,-0.10237076,-0.9156501,-0.1808686,1.2017426,-0.0214689,0.5230587,0.77694684,0.46511662,-0.5949549,-0.5453072,1.3480227,0.92553425,1.1886301,-0.3678516,0.25351527,-0.76507854,-0.23319705,0.3719084,-0.038297463,0.43520844,0.36458427,0.36553064,-0.043340836,0.613119,0.9268977,-1.3722528,-0.12923595
0.5762454,0.1575617,0.17212084,0.050711773,-0.5980873,-0.20164396,-1.2033299,-0.13550638,0.3302204,0.6246513,-0.10130862,-0.23982431,-0.14857125,-1.1813492,-0.7705984,-1.2211304,-0.11643153,-0.0093149245,-0.51751447,-0.18337572,0.30986148,0.090554215,0.27525043,0.0899253,0.30789116,0.09729624,0.50691545,0.763419,1.5165654,-0.06831115
0.8761677,0.25985107,0.27651858,-0.37324268,-0.88081354,-0.36379388,-2.1262255,-0.20789783,0.5772288,1.0103817,0.3279837,-0.66916966,-0.587333,-2.2125976,-1.069044,-2.1468842,-0.57629263,0.43098217,-0.8321738,-0.50024736,0.49467662,0.14802256,0.60137236,0.55580795,0.49250093,-0.30810484,0.72982585,1.1054846,2.9209917,0.16521132
0.6468365,0.18000679,0.197341,0.0734609,-0.6558977,-0.22456422,-1.3373557,-0.15751952,0.3713329,0.68165344,-0.12814784,-0.254687,-0.14973694,-1.3194413,-0.849862,-1.3558414,-0.1153819,-0.028910968,-0.5820961,-0.20028336,0.34714773,0.10688652,0.30309042,0.08551287,0.34493527,0.12622088,0.5654573,0.85011834,1.685691,-0.07718155
0.82573646,0.2385358,0.25816795,-0.11830132,-0.81333005,-0.3074088,-1.9350497,-0.20306173,0.48100713,0.9150077,-0.00031788368,-0.46024612,-0.34359673,-1.9608035,-1.1305834,-1.9565134,-0.328876,0.15703951,-0.7631521,-0.35798684,0.44267938,0.14319545,0.46911728,0.2964841,0.4410578,-0.055528015,0.70249563,1.0804162,2.5132446,0.02674777
