0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.46466464,0.9279131,-0.11926153,0.53515285,-0.66317505,-1.323217,-1.7955587,0.16531946,0.030497108,-0.26755875,0.06374919,-0.85276175,0.3652912,-1.8572628,-1.6924396,-1.792523,0.48392183,0.031472724,-0.08416605,-0.5104482,1.3180249,0.018679798,-0.9469726,0.13442221,0.121546395,0.58724403,0.39790836,-1.5649474,1.9538293,0.028613865
0.46146882,0.8930053,-0.11726065,0.5324852,-0.63803196,-1.271023,-1.7330496,0.16309859,0.03182786,-0.26648492,0.060797103,-0.8522892,0.36541677,-1.7975712,-1.6336815,-1.7296818,0.4821515,0.034742616,-0.08511407,-0.49693355,1.2647474,0.016986728,-0.90671206,0.13308658,0.12097954,0.5882727,0.39503413,-1.5072806,1.8895545,0.02625552
0.45912263,0.894296,-0.11787611,0.5277256,-0.6388633,-1.2716428,-1.7349169,0.16366452,0.031139303,-0.2642495,0.06386599,-0.85055804,0.3626143,-1.7998478,-1.6353741,-1.7315154,0.47865176,0.037393138,-0.08346744,-0.4963954,1.2653108,0.015412879,-0.90706736,0.13513473,0.11897157,0.58442795,0.39301252,-1.5084873,1.8919084,0.02757371
0.39513022,1.161183,-0.23959148,0.35107142,-0.779958,-1.599665,-2.230659,0.28408927,-0.05134446,-0.110636756,0.33816898,-0.9890201,0.20217282,-2.343447,-2.1065826,-2.2211938,0.32027876,0.19482723,0.065124676,-0.48792168,1.582981,-0.1087776,-1.117439,0.39372966,-0.06126702,0.43060175,0.32663587,-1.9201982,2.4482563,0.17394094
0.45612678,0.9201817,-0.11308527,0.5330378,-0.66023284,-1.3254371,-1.7907734,0.15887912,0.03218246,-0.2672245,0.050449498,-0.8224757,0.36009994,-1.8406436,-1.6850302,-1.7889472,0.4811988,0.022511654,-0.0850939,-0.50651336,1.3233528,0.02436389,-0.9498606,0.118210174,0.12668402,0.5727864,0.39232734,-1.5636752,1.9432302,0.024349142
0.48204798,0.9564392,-0.12062015,0.5605699,-0.68172073,-1.3709642,-1.8604317,0.16748774,0.030462941,-0.27942964,0.058975145,-0.8696326,0.3799842,-1.9227228,-1.7530422,-1.8573284,0.5035759,0.03137683,-0.08954374,-0.5239394,1.3660897,0.018876914,-0.97930974,0.13439532,0.12957278,0.6084027,0.41330698,-1.6213324,2.023958,0.029985115
0.65191185,1.5189785,-0.13973926,0.8004589,-1.0686396,-2.2637486,-2.9678283,0.19513237,0.01797463,-0.3974783,0.0185951,-0.9806752,0.5066223,-2.9930925,-2.7903469,-2.9687657,0.69097334,-0.016392868,-0.14027095,-0.75227684,2.2746296,0.03876444,-1.6387622,0.12498895,0.21628541,0.7686217,0.5660535,-2.6253374,3.177748,0.060415357
0.2868193,-0.9289017,-0.2950223,-0.06517514,0.7192941,1.9478196,1.744904,0.32490358,0.12992527,0.11501751,0.56533074,-1.716807,0.15615752,1.1521263,1.5765994,1.8064555,0.026674077,0.44132218,0.20130849,0.23157457,-2.1070676,-0.18958762,1.6387911,0.66031593,-0.353251,0.65902555,0.1650341,1.8633606,-1.4735427,-0.051976588
0.15467235,0.21239012,-0.064886704,0.082441896,-0.19755077,-0.16860232,-0.2795013,0.098551646,0.029547833,-0.080510214,0.11285052,-0.5174526,0.12682885,-0.34679264,-0.27384347,-0.27520436,0.1445719,0.09103812,-0.022692986,-0.22644532,0.1533846,-0.0064153858,-0.14404929,0.09389432,0.0103101805,0.22276804,0.13028486,-0.22544786,0.3397547,0.004470572
0.46298426,0.90149903,-0.11833753,0.5334922,-0.6435036,-1.2842408,-1.7514226,0.16428392,0.031261437,-0.26674393,0.06271578,-0.85427845,0.3656804,-1.8158247,-1.6506793,-1.748066,0.48286194,0.03642159,-0.08439223,-0.49934256,1.2781358,0.01597486,-0.91555995,0.13494024,0.1206444,0.58896446,0.39637905,-1.5231174,1.909275,0.02759124
