0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.93966115,0.5387722,-0.7478983,0.8397088,0.22031039,0.68373466,-0.15705763,0.48339766,-0.34264338,-0.26603913,0.39639667,-0.59118605,0.7258281,0.49389434,0.12333438,-0.709405,-0.7935258,-0.73921007,-0.7932689,-0.628127,-0.91436434,-0.5194837,0.79252833,1.0251963,-0.6061027,0.92372024,-0.3665348,0.18884644,-0.70972097,0.20188513
-1.1284415,0.793488,-0.85905826,1.2537444,-0.008146048,1.053465,0.13366917,0.6102355,-0.3576662,-0.22109134,0.30414426,-0.99854815,1.2708876,0.7176838,-0.45882696,-0.83061755,-1.0773536,-1.4891167,-1.0695091,-1.250716,-1.238494,-0.37342045,1.1629782,1.1475179,-0.6256787,1.0028363,-0.26395875,-0.09790635,-0.9223025,0.23499906
-0.46024334,0.40493795,-0.4124547,0.45191497,0.30941424,0.3856362,-0.32713154,0.46395555,-0.43264505,-0.24590342,0.40376115,-0.40500864,0.47794807,0.3158172,0.2791704,-0.4824055,-0.4624251,-0.43543202,-0.40974003,-0.39835578,-0.53800964,-0.33215186,0.5194944,0.42794925,-0.40909427,0.4744026,-0.38358378,0.27616745,-0.4166826,0.30221453
-0.5287541,0.42399374,-0.43176395,0.53771293,0.01054576,0.5521567,-0.14485604,0.1538499,-0.14534278,-0.25477386,0.025260717,-0.5725484,0.55327797,0.43147564,0.08865902,-0.3669034,-0.40586418,-0.7233347,-0.35465896,-0.58998007,-0.5006114,-0.22257295,0.42433167,0.48735312,-0.18723646,0.4020955,-0.24426515,0.061718583,-0.33926415,0.12585983
-0.19194376,0.14560117,-0.12503925,0.18412624,-0.0515472,0.21606928,-0.12540579,-0.14629257,0.04037285,-0.1438326,-0.13117868,-0.33465526,0.13352484,0.27199155,0.12514937,-0.21828035,-0.12994957,-0.26647356,-0.088238016,-0.32930452,-0.23318927,-0.018516093,0.18312293,0.33545572,-0.0052190125,0.19061238,-0.01253438,0.12040843,-0.029217154,-0.16620272
-0.12238333,0.13615128,0.017858475,0.19324099,-0.35445186,0.28273898,0.17207828,-0.5292403,0.29342753,-0.042389393,-0.45286286,-0.46620286,0.2516572,0.31814894,-0.30671012,-0.016166419,-0.06293434,-0.6542107,0.04998988,-0.5209877,-0.11774163,0.25274593,0.023599565,0.21706243,0.36123446,-0.0047874153,0.13940018,-0.24328017,0.09234655,-0.36164615
-0.17399785,0.1723966,-0.105916664,0.19900975,-0.07752317,0.24200006,-0.066190094,-0.14955348,0.005178094,-0.12334426,-0.09892967,-0.3666755,0.24922189,0.27740663,0.017195702,-0.12293452,-0.15661068,-0.3982075,-0.08962615,-0.3886454,-0.17692593,0.011501908,0.16707842,0.25406364,0.07582888,0.10072023,-0.043789327,0.03815508,-0.0603783,-0.041320115
-0.39873126,0.37085763,-0.28334773,0.49399596,-0.05451697,0.4809059,0.08667761,-0.087729275,-0.016892523,-0.10290068,-0.089924216,-0.5316231,0.4980556,0.38953158,-0.24121392,-0.3189096,-0.36584812,-0.853076,-0.33011416,-0.6213621,-0.4006651,-0.08034736,0.30903164,0.37610722,-0.05395156,0.3356142,-0.09719978,-0.1026873,-0.23351736,-0.09522608
0.068425566,0.041039422,0.20114505,0.017219245,-0.482833,0.16040026,0.22368285,-0.75106585,0.43651682,0.0050833523,-0.6446245,-0.41250834,0.09736669,0.26681238,-0.35520023,0.13397333,0.09436214,-0.5613737,0.23009613,-0.4342808,0.089713514,0.44673216,-0.15166333,0.053630233,0.5933037,-0.21915308,0.23920214,-0.3277154,0.28692886,-0.5229682
-0.24721362,0.21951436,-0.20298319,0.25771442,0.07154918,0.27786383,-0.1375689,0.050050333,-0.11589438,-0.15173651,0.061946735,-0.35022902,0.282214,0.28472126,0.11282563,-0.22646895,-0.24001825,-0.36604598,-0.18931496,-0.36342123,-0.2636562,-0.112326294,0.24653712,0.3057909,-0.08882201,0.21024334,-0.13911712,0.13354634,-0.1750695,0.07798663
