0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.69675887,-0.7237164,0.49029353,0.07267785,0.037192084,0.14886269,0.18883003,0.38610286,0.14264673,-0.9517067,0.73572004,0.097402275,0.31406912,0.15451525,-0.099404514,0.12323798,0.4934939,0.098168164,0.7256261,0.04042399,-0.61771697,-0.50091535,0.5203067,0.33234882,0.6994352,-0.15039794,0.48092467,0.17830008,0.21851353,-0.5221139
0.5366434,0.2394611,0.43597242,-0.33713508,0.563083,0.7480972,-0.0026913024,-0.08064078,-0.13958171,1.1898823,-0.32555872,0.44803682,0.53079814,0.5980786,0.15047877,-0.1544006,0.11299055,0.70220107,-0.957556,-0.5601495,-0.4439578,-0.41074985,0.38578865,0.7188369,0.22501493,-0.41158572,0.15819633,0.05896783,0.6982616,-0.46314067
0.20719327,1.5850673,0.5949363,-1.1252228,1.185868,0.76176786,-0.53834534,-0.91483146,-0.36767378,4.3436007,-1.9888763,0.65940607,0.053062018,0.45906565,0.632357,-0.87560064,-0.70867527,0.69861376,-3.616737,-1.0404854,0.078157574,0.22931461,-0.13877504,0.5538046,-0.7521481,-0.09296751,-0.67805666,-0.5553873,0.6611134,0.09000531
0.15708737,2.642685,1.1512684,-1.1635764,1.4059693,0.049546693,-0.5225612,-0.88619655,-0.5924588,7.615288,-3.5703087,0.525103,-0.7986598,-0.15121256,0.58267117,-0.9322002,-1.504213,0.01927203,-6.568335,-1.0466104,1.120554,1.2979445,-0.9558075,-0.5914068,-1.2159153,0.3822346,-1.0924281,-1.1269445,-0.3147413,1.2213961
0.34364474,1.0684842,0.56916684,-0.9230505,0.9558914,0.7046437,-0.41064382,-0.69107735,-0.25098035,2.9686537,-1.3181126,0.54679495,0.17814672,0.47293988,0.4871773,-0.71594006,-0.40929174,0.6388772,-2.4695053,-0.831631,-0.1398531,-0.008939853,0.064910665,0.5828266,-0.4487156,-0.14767863,-0.43533403,-0.3622154,0.63052094,-0.12535422
0.5366434,0.2394611,0.43597242,-0.33713508,0.563083,0.7480972,-0.0026913024,-0.08064078,-0.13958171,1.1898823,-0.32555872,0.44803682,0.53079814,0.5980786,0.15047877,-0.1544006,0.11299055,0.70220107,-0.957556,-0.5601495,-0.4439578,-0.41074985,0.38578865,0.7188369,0.22501493,-0.41158572,0.15819633,0.05896783,0.6982616,-0.46314067
0.37281364,0.27247813,0.29389966,-0.27296227,0.37430838,0.4301365,-0.029565932,-0.103302345,-0.09123865,1.1945187,-0.4895164,0.28246042,0.2545986,0.3253607,0.11460136,-0.16280119,0.014955794,0.39748496,-0.9857285,-0.35127872,-0.23053996,-0.18113448,0.20079492,0.39025697,0.053670704,-0.1900292,0.013551284,-0.113481924,0.38814342,-0.2317849
0.3721267,1.4458346,1.0414909,-0.7133922,1.0097228,0.09988822,-0.2252114,-0.35826805,-0.36843163,4.559669,-2.0496724,0.4112815,-0.39799878,-0.03702536,0.33081052,-0.5205671,-0.8611981,0.050890207,-4.016279,-0.71368206,0.5992951,0.7338364,-0.4965532,-0.3031858,-0.4695544,0.161797,-0.47662538,-0.6231627,-0.12084977,0.6867894
0.38938183,0.15875572,0.29571226,-0.23262694,0.26089558,0.29006153,-0.028292457,-0.06480084,-0.035322558,0.9154705,-0.35917976,0.20546404,0.16602561,0.21338737,0.08368149,-0.1586241,0.04586719,0.26134598,-0.7810635,-0.22933434,-0.23450612,-0.15882282,0.19673435,0.27726156,0.07773849,-0.09754209,0.013308618,-0.13617115,0.2594248,-0.2085385
0.0505313,1.9667675,0.47140464,-1.1913698,1.1780728,0.6954509,-0.6021147,-1.0548115,-0.408793,5.2578,-2.5292373,0.62460387,-0.09395893,0.39915577,0.66002774,-0.96758074,-0.8471245,0.6575931,-4.335345,-1.0358624,0.25097921,0.39497337,-0.2701604,0.3898311,-1.0544293,-0.012521379,-0.9146028,-0.76095057,0.51968485,0.25868016
1.3879023,-1.830387,1.0136125,0.18263566,-0.021546476,0.3110552,0.36873636,0.7267863,0.3186231,-3.719789,2.5049202,0.0634403,0.73724014,0.40534505,-0.23381045,0.2517953,1.1136279,0.20977266,3.0777965,0.15159173,-1.3304114,-1.1750616,1.1168716,0.75876427,1.5270785,-0.35082695,1.0965443,0.79605937,0.45964682,-1.176781
1.5906498,-2.078124,1.1486751,-0.03959973,0.2745341,0.8145996,0.29830855,0.6021409,0.2936955,-4.697868,3.1096895,0.31376025,1.17743,0.8176501,-0.114742875,0.1435797,1.2200434,0.64302635,3.917883,-0.15742792,-1.6713425,-1.5384738,1.3862587,1.3555819,1.7742615,-0.6459516,1.3104423,1.1547242,1.0675752,-1.5857073
0.4029147,-0.03356082,0.23020102,-0.3088294,0.4061876,0.61886007,-0.06312405,-0.11248042,-0.040408332,0.37241298,-0.08231038,0.3726775,0.48391056,0.47072437,0.17541899,-0.16420881,0.1657044,0.55550414,-0.31347936,-0.4088428,-0.50812155,-0.43591115,0.39738232,0.7158047,0.22987044,-0.3148558,0.1597364,0.045960188,0.69741577,-0.5219706
0.5366434,0.2394611,0.43597242,-0.33713508,0.563083,0.7480972,-0.0026913024,-0.08064078,-0.13958171,1.1898823,-0.32555872,0.44803682,0.53079814,0.5980786,0.15047877,-0.1544006,0.11299055,0.70220107,-0.957556,-0.5601495,-0.4439578,-0.41074985,0.38578865,0.7188369,0.22501493,-0.41158572,0.15819633,0.05896783,0.6982616,-0.46314067
0.95386267,-0.5268863,0.75896895,-0.61991477,0.67751366,0.9912662,-0.16039044,-0.22172444,0.024320818,-1.3202262,1.0897142,0.51817447,0.84156215,0.8235408,0.27301228,-0.40466398,0.45132497,0.8629614,1.1236278,-0.61304647,-1.0643474,-0.9415274,0.8369849,1.2436328,0.6224188,-0.5041243,0.40862712,0.47350925,1.1086569,-1.0478463
1.3180714,-1.7143784,0.9517955,0.20080355,-0.07448625,0.22799915,0.35219228,0.70976704,0.317019,-3.377255,2.298591,0.036059503,0.64439726,0.32041278,-0.23920828,0.25259888,1.0418715,0.14132163,2.788054,0.1841361,-1.2286614,-1.0712699,1.0275592,0.654053,1.4407951,-0.28792185,1.0237662,0.69737834,0.3670507,-1.0727828
0.37792498,3.754524,1.9950092,-1.5719558,2.002784,-0.18923363,-0.6663392,-1.099106,-0.8863226,10.832925,-4.902979,0.674108,-1.341764,-0.418214,0.72086334,-1.2338742,-2.3393965,-0.23469687,-9.408546,-1.4633733,1.9528868,2.14137,-1.6153547,-1.2793827,-1.5644319,0.6389134,-1.4313376,-1.4711707,-0.81464213,2.0952528
0.5366434,0.2394611,0.43597242,-0.33713508,0.563083,0.7480972,-0.0026913024,-0.08064078,-0.13958171,1.1898823,-0.32555872,0.44803682,0.53079814,0.5980786,0.15047877,-0.1544006,0.11299055,0.70220107,-0.957556,-0.5601495,-0.4439578,-0.41074985,0.38578865,0.7188369,0.22501493,-0.41158572,0.15819633,0.05896783,0.6982616,-0.46314067
0.24981347,1.29832,0.620784,-0.8664478,0.9715273,0.52727306,-0.36730176,-0.66401553,-0.31592825,3.6464567,-1.6619011,0.4824724,-0.02683946,0.33037665,0.44587722,-0.6695519,-0.59314305,0.47603685,-3.0465708,-0.7977675,0.17283078,0.28091398,-0.16430466,0.28313476,-0.5722595,-0.045088902,-0.52022976,-0.46676257,0.37663,0.19218208
0.9286875,-1.1268084,0.6929887,0.05392566,0.06917673,0.2661822,0.21865553,0.43937242,0.18999898,-2.1988144,1.4701986,0.11114202,0.48522526,0.2808012,-0.10872316,0.12226105,0.68281555,0.18781868,1.7530686,0.027099438,-0.8568867,-0.7371926,0.71720755,0.54165876,0.9709298,-0.23796587,0.6859875,0.4355852,0.37352455,-0.7562239
